SampleID,SampleIDR,SampleType,SampleNeg,SampleOrNeg,SampleType2,SwabType,ExtractionDate,ExtractionStaff,ExtractionKit,DNAConc (ng/ul),ElutionVolume (uL),Notes,DNA.Plate,Well,SequencingRun,TidalZone,SubstrateDepth,Host,Radiusmm,Project,SiteType,LocationType,SiteID,Site,Date,Year,Month,YearMonth,Day,DayOfYear,WastingScore,WastingCategory,DermisType,SSWD,Sterivex,PCRcycles,LifeStage,Sequenced?,ReadCount,Season,Disease_Status_Star,DermisType2
QSMIC543,QSMIC543,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,5B,smic_run7,intertidal,rock,Pisaster ochraceus,160,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD466,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC544,QSMIC544,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,5C,smic_run7,intertidal,rock,Pisaster ochraceus,40,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD467,QMIC4992,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC545,QSMIC545,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,5D,smic_run7,intertidal,rock,Pisaster ochraceus,120,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,1,Mild,H,QSSWD468,QMIC4992,30,Adult,No,#N/A,Spring,diseased,H_diseased
QSMIC546,QSMIC546,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,5E,smic_run7,intertidal,rock,Pisaster ochraceus,120,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,1,Mild,L,QSSWD468,QMIC4992,30,Adult,No,#N/A,Spring,diseased,L_diseased
QSMIC547,QSMIC547,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,5F,smic_run7,intertidal,rock,Pisaster ochraceus,90,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD469,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC548,QSMIC548,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,5G,smic_run7,intertidal,rock,Pisaster ochraceus,80,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD470,QMIC4992,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC549,QSMIC549,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,5H,smic_run7,intertidal,rock,Dermasterias imbricata,50,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD471,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC550,QSMIC550,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,6A,smic_run7,intertidal,rock,Pisaster ochraceus,110,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD472,QMIC4992,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC551,QSMIC551,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,6B,smic_run7,intertidal,rock,Pisaster ochraceus,100,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD473,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC552,QSMIC552,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,6C,smic_run7,intertidal,rock,Apostichopus californicus,220,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,2,Mild,H,QSSWD474,QMIC4992,30,Adult,Yes,#N/A,Spring,diseased,H_diseased
QSMIC553,QSMIC553,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,6D,smic_run7,intertidal,rock,Apostichopus californicus,220,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,2,Mild,L,QSSWD474,QMIC4992,30,Adult,Yes,#N/A,Spring,diseased,L_diseased
QSMIC554,QSMIC554,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,6E,smic_run7,intertidal,rock,Dermasterias imbricata,80,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD475,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC555,QSMIC555,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,6F,smic_run7,intertidal,rock,Pisaster ochraceus,80,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD477,QMIC4992,30,Adult,No,#N/A,Spring,healthy,H_healthy
SSWDN151,SSWDN151,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,6G,smic_run7,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
QSMIC556,QSMIC556,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,6H,smic_run7,intertidal,rock,Dermasterias imbricata,70,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD476,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC557,QSMIC557,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,7A,smic_run7,intertidal,rock,Pisaster ochraceus,110,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD478,QMIC4992,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC558,QSMIC558,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,7B,smic_run7,intertidal,rock,Pisaster ochraceus,100,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,1,Mild,H,QSSWD479,QMIC4992,30,Adult,No,#N/A,Spring,diseased,H_diseased
QSMIC559,QSMIC559,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,7C,smic_run7,intertidal,rock,Pisaster ochraceus,100,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,1,Mild,L,QSSWD479,QMIC4992,30,Adult,No,#N/A,Spring,diseased,L_diseased
QSMIC560,QSMIC560,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,7D,smic_run7,intertidal,rock,Dermasterias imbricata,50,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD480,QMIC4992,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC561,QSMIC561,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,7E,smic_run7,intertidal,rock,Pisaster ochraceus,140,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD481,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC562,QSMIC562,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,7F,smic_run7,intertidal,rock,Dermasterias imbricata,50,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD482,QMIC4992,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC563,QSMIC563,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,7G,smic_run7,intertidal,rock,Apostichopus californicus,170,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,NA,Severe,H,QSSWD483,QMIC4992,30,Adult,Yes,#N/A,Spring,,H_
QSMIC564,QSMIC564,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,7H,smic_run7,intertidal,rock,Apostichopus californicus,170,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,NA,Severe,L,QSSWD483,QMIC4992,30,Adult,Yes,#N/A,Spring,,L_
QSMIC565,QSMIC565,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,8A,smic_run7,intertidal,rock,Dermasterias imbricata,60,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD484,QMIC4992,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC566,QSMIC566,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,8B,smic_run7,intertidal,rock,Dermasterias imbricata,50,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD485,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC567,QSMIC567,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,8C,smic_run7,intertidal,rock,Dermasterias imbricata,80,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD486,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC568,QSMIC568,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,8D,smic_run7,intertidal,rock,Dermasterias imbricata,70,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD487,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
SSWDN152,SSWDN152,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,8E,smic_run7,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
QSMIC569,QSMIC569,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,8F,smic_run7,intertidal,rock,Dermasterias imbricata,70,quadra seastars,Quadra,Quadra,ROCKY14,moulds bay,2023-05-08,2023,5,2023_5,8,128,0,Healthy,H,QSSWD488,QMIC4992,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC570,QSMIC570,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,8G,smic_run7,intertidal,rock,Pisaster ochraceus,30,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD489,QMIC4994,30,Juvenile,Yes,#N/A,Spring,healthy,H_healthy
QSMIC571,QSMIC571,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,8H,smic_run7,intertidal,rock,Pisaster ochraceus,100,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD490,QMIC4994,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC572,QSMIC572,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,9A,smic_run7,intertidal,rock,Pisaster ochraceus,130,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD491,QMIC4994,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC573,QSMIC573,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,9B,smic_run7,intertidal,rock,Pisaster ochraceus,140,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD492,QMIC4994,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC574,QSMIC574,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,9C,smic_run7,intertidal,rock,Pisaster ochraceus,100,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD493,QMIC4994,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC575,QSMIC575,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,9D,smic_run7,intertidal,rock,Pisaster ochraceus,110,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD494,QMIC4994,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC576,QSMIC576,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,9E,smic_run7,intertidal,rock,Pisaster ochraceus,40,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD495,QMIC4994,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC577,QSMIC577,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,9F,smic_run7,intertidal,rock,Pisaster ochraceus,140,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD496,QMIC4994,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC578,QSMIC578,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,9G,smic_run7,intertidal,rock,Pisaster ochraceus,160,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,1,Mild,H,QSSWD497,QMIC4994,30,Adult,No,#N/A,Spring,diseased,H_diseased
QSMIC579,QSMIC579,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,9H,smic_run7,intertidal,rock,Pisaster ochraceus,160,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,1,Mild,L,QSSWD497,QMIC4994,30,Adult,Yes,#N/A,Spring,diseased,L_diseased
QSMIC580,QSMIC580,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,10A,smic_run7,intertidal,rock,Pisaster ochraceus,120,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,2,Mild,H,QSSWD498,QMIC4994,30,Adult,No,#N/A,Spring,diseased,H_diseased
QSMIC581,QSMIC581,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,10B,smic_run7,intertidal,rock,Pisaster ochraceus,120,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,2,Mild,L,QSSWD498,QMIC4994,30,Adult,No,#N/A,Spring,diseased,L_diseased
SSWDN153,SSWDN153,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,10C,smic_run7,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
QSMIC582,QSMIC582,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,10D,smic_run7,intertidal,rock,Pisaster ochraceus,70,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,1,Mild,H,QSSWD499,QMIC4994,30,Adult,No,#N/A,Spring,diseased,H_diseased
QSMIC583,QSMIC583,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,10E,smic_run7,intertidal,rock,Pisaster ochraceus,70,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,1,Mild,L,QSSWD499,QMIC4994,30,Adult,No,#N/A,Spring,diseased,L_diseased
QSMIC584,QSMIC584,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,10F,smic_run7,intertidal,rock,Pisaster ochraceus,120,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD500,QMIC4994,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC585,QSMIC585,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,10G,smic_run7,intertidal,rock,Pisaster ochraceus,80,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD501,QMIC4994,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC586,QSMIC586,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,10H,smic_run7,intertidal,rock,Dermasterias imbricata,60,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD502,QMIC4994,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC587,QSMIC587,Swab,Sample,Sample,SwabSample,Flocked,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,11A,smic_run7,intertidal,rock,Dermasterias imbricata,90,quadra seastars,Quadra,Quadra,ROCKY13,shellaligan pass,2023-05-09,2023,5,2023_5,9,129,0,Healthy,H,QSSWD503,QMIC4994,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC588,QSMIC588,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,11B,smic_run7,intertidal,rock,Pisaster ochraceus,130,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD504,QMIC4995,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC589,QSMIC589,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,11C,smic_run7,intertidal,rock,Pisaster ochraceus,130,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD505,QMIC4995,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC590,QSMIC590,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,11D,smic_run7,intertidal,rock,Pisaster ochraceus,100,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD506,QMIC4995,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC591,QSMIC591,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,11E,smic_run7,intertidal,rock,Pisaster ochraceus,110,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD507,QMIC4995,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC592,QSMIC592,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,11F,smic_run7,intertidal,rock,Pisaster ochraceus,120,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD508,QMIC4995,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC593,QSMIC593,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,11G,smic_run7,intertidal,rock,Pisaster ochraceus,80,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD509,QMIC4995,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC594,QSMIC594,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,11H,smic_run7,intertidal,rock,Pisaster ochraceus,120,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD510,QMIC4995,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC595,QSMIC595,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,12A,smic_run7,intertidal,rock,Pisaster ochraceus,90,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD511,QMIC4995,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC596,QSMIC596,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,12B,smic_run7,intertidal,rock,Pisaster ochraceus,80,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD512,QMIC4995,30,Adult,No,#N/A,Spring,healthy,H_healthy
QSMIC597,QSMIC597,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,12C,smic_run7,intertidal,rock,Pisaster ochraceus,70,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD513,QMIC4995,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC598,QSMIC598,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,12D,smic_run7,intertidal,rock,Pisaster ochraceus,90,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,1,Mild,H,QSSWD514,QMIC4995,30,Adult,No,#N/A,Spring,diseased,H_diseased
QSMIC599,QSMIC599,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,12E,smic_run7,intertidal,rock,Pisaster ochraceus,90,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,1,Mild,L,QSSWD514,QMIC4995,30,Adult,Yes,#N/A,Spring,diseased,L_diseased
QSMIC600,QSMIC600,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,12F,smic_run7,intertidal,rock,Dermasterias imbricata,60,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD515,QMIC4995,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC601,QSMIC601,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,12G,smic_run7,intertidal,rock,Dermasterias imbricata,60,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD516,QMIC4995,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
SSWDN154,SSWDN154,Swab,Negative,PCRNeg,SwabPCRNeg,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 26,12H,smic_run7,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
QSMIC602,QSMIC602,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 27,1A,smic_run8,intertidal,rock,Dermasterias imbricata,60,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD517,QMIC4995,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
QSMIC603,QSMIC603,Swab,Sample,Sample,SwabSample,Cotton,2024-03-05,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 27,1B,smic_run8,intertidal,rock,Dermasterias imbricata,70,quadra seastars,Quadra,Quadra,ROCKY12,annex,2023-05-10,2023,5,2023_5,10,130,0,Healthy,H,QSSWD518,QMIC4995,30,Adult,Yes,#N/A,Spring,healthy,H_healthy
